database,db_version,id,speaker,emotion,cmu_a_id,script,sentence_path,duration
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0303,bea,sleepy,0303,But they make the mistake of ignoring their own duality.,bea/sleepy/sleepy_0303.wav,5.690068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0304,bea,sleepy,0304,I graduated last of my class.,bea/sleepy/sleepy_0304.wav,1.2301133786848073
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0305,bea,sleepy,0305,"They had no fixed values, to be altered by adjectives and adverbs.",bea/sleepy/sleepy_0305.wav,5.630068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0306,bea,sleepy,0306,He was pressing beyond the limits of his vocabulary.,bea/sleepy/sleepy_0306.wav,2.8600907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0307,bea,sleepy,0307,"Very early in my life, I separated from my mother.",bea/sleepy/sleepy_0307.wav,4.0200453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0308,bea,sleepy,0308,His infernal chattering worries me even now as I think of it.,bea/sleepy/sleepy_0308.wav,3.7700226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0309,bea,sleepy,0309,"White Leghorns, said Mrs Mortimer.",bea/sleepy/sleepy_0309.wav,2.560090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0310,bea,sleepy,0310,"Massage under tension, was the cryptic reply.",bea/sleepy/sleepy_0310.wav,6.080045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0311,bea,sleepy,0311,"Therefore, hurrah for the game.",bea/sleepy/sleepy_0311.wav,2.3400907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0312,bea,sleepy,0312,It lived in perpetual apprehension of that quarter of the compass.,bea/sleepy/sleepy_0312.wav,4.290022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0313,bea,sleepy,0313,Broken-Tooth yelled with fright and pain.,bea/sleepy/sleepy_0313.wav,2.700045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0314,bea,sleepy,0314,Thus was momentum gained in the Younger World.,bea/sleepy/sleepy_0314.wav,3.3700680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0315,bea,sleepy,0315,"Saxon waited, for she knew a fresh idea had struck Billy.",bea/sleepy/sleepy_0315.wav,3.380045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0316,bea,sleepy,0316,"We had been chased by them ourselves, more than once.",bea/sleepy/sleepy_0316.wav,3.180045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0317,bea,sleepy,0317,He was a wise hyena.,bea/sleepy/sleepy_0317.wav,1.4700680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0318,bea,sleepy,0318,Production is doubling and quadrupling upon itself.,bea/sleepy/sleepy_0318.wav,2.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0319,bea,sleepy,0319,"And the Edinburgh Evening News says, with editorial gloom.",bea/sleepy/sleepy_0319.wav,5.070022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0320,bea,sleepy,0320,With my strength I slammed it full into Red-Eye's face.,bea/sleepy/sleepy_0320.wav,3.6
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0321,bea,sleepy,0321,The log on which Lop-Ear was lying got adrift.,bea/sleepy/sleepy_0321.wav,2.7300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0322,bea,sleepy,0322,This is a common experience with all of us.,bea/sleepy/sleepy_0322.wav,1.8200907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0323,bea,sleepy,0323,He considered the victory already his and stepped forward to the meat.,bea/sleepy/sleepy_0323.wav,5.330022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0324,bea,sleepy,0324,It was not Red-Eye's way to forego revenge so easily.,bea/sleepy/sleepy_0324.wav,5.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0325,bea,sleepy,0325,Whiz-zip-bang. Lop-Ear screamed with sudden anguish.,bea/sleepy/sleepy_0325.wav,5.190022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0326,bea,sleepy,0326,Cherokee identified himself with his instinct.,bea/sleepy/sleepy_0326.wav,2.860045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0327,bea,sleepy,0327,"They were less stooped than we, less springy in their movements.",bea/sleepy/sleepy_0327.wav,3.2500680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0328,bea,sleepy,0328,"The Fire People, like ourselves, lived in caves.",bea/sleepy/sleepy_0328.wav,2.9000907029478458
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0329,bea,sleepy,0329,"Ah, indeed.",bea/sleepy/sleepy_0329.wav,0.4600907029478458
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0330,bea,sleepy,0330,Red-Eye never committed a more outrageous deed.,bea/sleepy/sleepy_0330.wav,2.000090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0331,bea,sleepy,0331,Poor little Crooked-Leg was terribly scared.,bea/sleepy/sleepy_0331.wav,3.4300226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0332,bea,sleepy,0332,"Unconsciously, our yells and exclamations yielded to this rhythm.",bea/sleepy/sleepy_0332.wav,4.120045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0333,bea,sleepy,0333,This is no place for you.,bea/sleepy/sleepy_0333.wav,1.3100680272108844
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0334,bea,sleepy,0334,He'll knock you off a few sticks in no time.,bea/sleepy/sleepy_0334.wav,3.4700226757369617
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0335,bea,sleepy,0335,Red-Eye swung back and forth on the branch farther down.,bea/sleepy/sleepy_0335.wav,3.4500680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0336,bea,sleepy,0336,So unexpected was my charge that I knocked him off his feet.,bea/sleepy/sleepy_0336.wav,5.5600453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0337,bea,sleepy,0337,"Encouraged by my conduct, Big-Face became a sudden ally.",bea/sleepy/sleepy_0337.wav,4.620090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0338,bea,sleepy,0338,The fighting had now become intermittent.,bea/sleepy/sleepy_0338.wav,5.580090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0339,bea,sleepy,0339,"They obeyed him, and went here and there at his commands.",bea/sleepy/sleepy_0339.wav,5.430022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0340,bea,sleepy,0340,It was like the beating of hoofs.,bea/sleepy/sleepy_0340.wav,2.000090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0341,bea,sleepy,0341,"Why, doggone you all, shake again.",bea/sleepy/sleepy_0341.wav,3.2400453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0342,bea,sleepy,0342,"Seventeen, no, eighteen days ago.",bea/sleepy/sleepy_0342.wav,3.580090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0343,bea,sleepy,0343,"You mean for this State, General, Alberta.",bea/sleepy/sleepy_0343.wav,2.520090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0344,bea,sleepy,0344,He seemed to fill it with his tremendous vitality.,bea/sleepy/sleepy_0344.wav,5.110022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0345,bea,sleepy,0345,She was trying to pass the apron string around him.,bea/sleepy/sleepy_0345.wav,4.000090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0346,bea,sleepy,0346,Get down and dig in.,bea/sleepy/sleepy_0346.wav,1.7600907029478459
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0347,bea,sleepy,0347,They are greatly delighted with anything that is bright or giveth a sound.,bea/sleepy/sleepy_0347.wav,4.960136054421769
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0348,bea,sleepy,0348,They only lifted seven hundred and fifty.,bea/sleepy/sleepy_0348.wav,1.9500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0349,bea,sleepy,0349,"It was simple, in its way, and no virtue of his.",bea/sleepy/sleepy_0349.wav,3.980090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0350,bea,sleepy,0350,Is that Pat Hanrahan's mug looking hungry and willing.,bea/sleepy/sleepy_0350.wav,6.5600453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0351,bea,sleepy,0351,It was more like sugar.,bea/sleepy/sleepy_0351.wav,0.7200453514739229
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0352,bea,sleepy,0352,"I'm sure going along with you all, Elijah.",bea/sleepy/sleepy_0352.wav,3.180045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0353,bea,sleepy,0353,Here the explosion of mirth drowned him out.,bea/sleepy/sleepy_0353.wav,2.020045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0354,bea,sleepy,0354,Fresh meat they fail to obtain.,bea/sleepy/sleepy_0354.wav,1.8500680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0355,bea,sleepy,0355,A burst of laughter was his reward.,bea/sleepy/sleepy_0355.wav,1.3300226757369615
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0356,bea,sleepy,0356,You don't catch me at any such foolishness.,bea/sleepy/sleepy_0356.wav,3.04
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0357,bea,sleepy,0357,"A month passed by, and Bonanza Creek remained quiet.",bea/sleepy/sleepy_0357.wav,3.550068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0358,bea,sleepy,0358,"They continued valiantly to lie, but the truth continued to outrun them.",bea/sleepy/sleepy_0358.wav,4.110068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0359,bea,sleepy,0359,Earth and gravel seemed to fill the pan.,bea/sleepy/sleepy_0359.wav,2.1900226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0360,bea,sleepy,0360,But he no longer cared quite so much for that form of diversion.,bea/sleepy/sleepy_0360.wav,3.880045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0361,bea,sleepy,0361,"But he did not broach it, preferring to mature it carefully.",bea/sleepy/sleepy_0361.wav,2.1300680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0362,bea,sleepy,0362,"Nope, not the slightest idea.",bea/sleepy/sleepy_0362.wav,1.5201360544217688
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0363,bea,sleepy,0363,It is not an attempt to smash the market.,bea/sleepy/sleepy_0363.wav,2.2800453514739227
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0364,bea,sleepy,0364,"We have plenty of capital ourselves, and yet we want more.",bea/sleepy/sleepy_0364.wav,2.3700680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0365,bea,sleepy,0365,These rumors may even originate with us.,bea/sleepy/sleepy_0365.wav,3.000045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0366,bea,sleepy,0366,A wildly exciting time was his during the week preceding Thursday the eighteenth.,bea/sleepy/sleepy_0366.wav,4.820090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0367,bea,sleepy,0367,"There is not an iota of truth in it, certainly not.",bea/sleepy/sleepy_0367.wav,5.330022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0368,bea,sleepy,0368,I just do appreciate it without being able to express my feelings.,bea/sleepy/sleepy_0368.wav,5.170068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0369,bea,sleepy,0369,"In partnership with Daylight, the pair raided the San Jose Interurban.",bea/sleepy/sleepy_0369.wav,6.420045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0370,bea,sleepy,0370,He saw all men in the business game doing this.,bea/sleepy/sleepy_0370.wav,2.3900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0371,bea,sleepy,0371,It issued a rate of forty two dollars a car on charcoal.,bea/sleepy/sleepy_0371.wav,4.000136054421769
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0372,bea,sleepy,0372,"He saw only the effect in a general, sketchy way.",bea/sleepy/sleepy_0372.wav,2.920090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0373,bea,sleepy,0373,"Points of view, new ideas, life.",bea/sleepy/sleepy_0373.wav,1.6400453514739228
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0374,bea,sleepy,0374,"But life's worth more than cash, she argue.",bea/sleepy/sleepy_0374.wav,2.000090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0375,bea,sleepy,0375,The butchers and meat cutters refused to handle meat destined for unfair restaurants.,bea/sleepy/sleepy_0375.wav,5.110068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0376,bea,sleepy,0376,"Your price, my son, is just about thirty per week.",bea/sleepy/sleepy_0376.wav,5.200090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0378,bea,sleepy,0378,That's why its boundaries are all gouged and jagged.,bea/sleepy/sleepy_0378.wav,3.4300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0379,bea,sleepy,0379,"How old are you, daddy.",bea/sleepy/sleepy_0379.wav,0.5800907029478458
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0380,bea,sleepy,0380,But in the canyons water was plentiful and also a luxuriant forest growth.,bea/sleepy/sleepy_0380.wav,6.550022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0381,bea,sleepy,0381,My name's Ferguson.,bea/sleepy/sleepy_0381.wav,1.6200907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0382,bea,sleepy,0382,Daylight found himself charmed and made curious by the little man.,bea/sleepy/sleepy_0382.wav,4.250022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0383,bea,sleepy,0383,"To his surprise, her answer was flat and uncompromising.",bea/sleepy/sleepy_0383.wav,5.0600453514739225
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0384,bea,sleepy,0384,The farmer works the soil and produces grain.,bea/sleepy/sleepy_0384.wav,3.2600907029478456
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0385,bea,sleepy,0385,That's what Carnegie did.,bea/sleepy/sleepy_0385.wav,0.9500226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0386,bea,sleepy,0386,"I can't argue with you, and you know that.",bea/sleepy/sleepy_0386.wav,1.6100680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0387,bea,sleepy,0387,"Bob, growing disgusted, turned back suddenly and attempted to pass Mab.",bea/sleepy/sleepy_0387.wav,6.320045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0388,bea,sleepy,0388,It was my idea to a tee.,bea/sleepy/sleepy_0388.wav,1.5001360544217688
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0389,bea,sleepy,0389,"Mab, she said.",bea/sleepy/sleepy_0389.wav,1.1900680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0390,bea,sleepy,0390,I'll go over tomorrow afternoon.,bea/sleepy/sleepy_0390.wav,2.100045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0391,bea,sleepy,0391,But he reconciled himself to it by an act of faith.,bea/sleepy/sleepy_0391.wav,2.900045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0392,bea,sleepy,0392,"There is that magnificent Bob, eating his head off in the stable.",bea/sleepy/sleepy_0392.wav,5.540045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0393,bea,sleepy,0393,Already he had begun borrowing from the banks.,bea/sleepy/sleepy_0393.wav,4.420045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0394,bea,sleepy,0394,It's the strap hangers that'll keep us from going under.,bea/sleepy/sleepy_0394.wav,3.9300680272108846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0395,bea,sleepy,0395,"As for himself, weren't the street railway earnings increasing steadily.",bea/sleepy/sleepy_0395.wav,5.180045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0396,bea,sleepy,0396,A rising tide of fat had submerged them.,bea/sleepy/sleepy_0396.wav,3.020045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0397,bea,sleepy,0397,"Call me that again, he murmured ecstatically.",bea/sleepy/sleepy_0397.wav,3.4100680272108845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0398,bea,sleepy,0398,"In the car were Unwin and Harrison, while Jones sat with the chauffeur.",bea/sleepy/sleepy_0398.wav,5.680090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0399,bea,sleepy,0399,And here's another idea.,bea/sleepy/sleepy_0399.wav,3.540045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0400,bea,sleepy,0400,Manuel had one besetting sin.,bea/sleepy/sleepy_0400.wav,2.1900680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0401,bea,sleepy,0401,"The man smiled grimly, and brought a hatchet and a club.",bea/sleepy/sleepy_0401.wav,5.280045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0402,bea,sleepy,0402,"Curly rushed her antagonist, who struck again and leaped aside.",bea/sleepy/sleepy_0402.wav,5.540090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0403,bea,sleepy,0403,His newborn cunning gave him poise and control.,bea/sleepy/sleepy_0403.wav,3.050068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0404,bea,sleepy,0404,Perrault found one with head buried in the grub box.,bea/sleepy/sleepy_0404.wav,6.260045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0406,bea,sleepy,0406,And that was the last of Francois and Perrault.,bea/sleepy/sleepy_0406.wav,3.520090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0408,bea,sleepy,0408,The Eldorado emptied its occupants into street to see the test.,bea/sleepy/sleepy_0408.wav,6.090068027210885
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0409,bea,sleepy,0409,He could feel a new stir in the land.,bea/sleepy/sleepy_0409.wav,2.920090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0410,bea,sleepy,0410,So we have to fit the boat throughout with oil lamps as well.,bea/sleepy/sleepy_0410.wav,7.190022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0411,bea,sleepy,0411,It will break our hearts and our backs to hoist anchor by hand.,bea/sleepy/sleepy_0411.wav,4.450022675736961
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0412,bea,sleepy,0412,There is another virtue in these bulkheads.,bea/sleepy/sleepy_0412.wav,4.530068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0413,bea,sleepy,0413,But I am at the end of my resources.,bea/sleepy/sleepy_0413.wav,2.64
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0414,bea,sleepy,0414,Now our figuring was all right.,bea/sleepy/sleepy_0414.wav,1.9700226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0415,bea,sleepy,0415,It lasted as a deterrent for two days.,bea/sleepy/sleepy_0415.wav,4.620045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0416,bea,sleepy,0416,Added weight had a velocity of fifteen miles per hour.,bea/sleepy/sleepy_0416.wav,5.160090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0417,bea,sleepy,0417,"It is also an insidious, deceitful sun.",bea/sleepy/sleepy_0417.wav,3.8400907029478457
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0418,bea,sleepy,0418,The Portuguese boy crawled nearer and nearer.,bea/sleepy/sleepy_0418.wav,4.3500226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0419,bea,sleepy,0419,The Portuguese boy passed the Hawaiian.,bea/sleepy/sleepy_0419.wav,3.6500680272108843
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0420,bea,sleepy,0420,"When I came to, I was waving my hat and murmuring ecstatically.",bea/sleepy/sleepy_0420.wav,4.980090702947845
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0421,bea,sleepy,0421,"By golly, the boy wins.",bea/sleepy/sleepy_0421.wav,3.220045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0422,bea,sleepy,0422,Halfway around the track one donkey got into an argument with its rider.,bea/sleepy/sleepy_0422.wav,5.860090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0423,bea,sleepy,0423,McVeigh when he returns from a trip to Honolulu.,bea/sleepy/sleepy_0423.wav,3.3900226757369616
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0424,bea,sleepy,0424,"Obviously, it was a disease that could be contracted by contact.",bea/sleepy/sleepy_0424.wav,5.900045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0425,bea,sleepy,0425,Otherwise no restriction's put upon their seafaring.,bea/sleepy/sleepy_0425.wav,3.700045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0426,bea,sleepy,0426,They do not know the length of time of incubation.,bea/sleepy/sleepy_0426.wav,2.7100226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0427,bea,sleepy,0427,Enters now the psychology of the situation.,bea/sleepy/sleepy_0427.wav,4.010022675736962
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0428,bea,sleepy,0428,It was not exactly a deportation.,bea/sleepy/sleepy_0428.wav,3.1100226757369613
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0429,bea,sleepy,0429,"Quick was the disappointment in his face, yet smiling was the acquiescence.",bea/sleepy/sleepy_0429.wav,6.860090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0430,bea,sleepy,0430,"Nevertheless, we found ourselves once more in the high seat of abundance.",bea/sleepy/sleepy_0430.wav,6.040045351473923
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0431,bea,sleepy,0431,Wada and Nakata were in a bit of a funk.,bea/sleepy/sleepy_0431.wav,3.6
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0432,bea,sleepy,0432,The boy at the wheel lost his head.,bea/sleepy/sleepy_0432.wav,4.2300226757369614
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0433,bea,sleepy,0433,"To her, the bridge was tambo, which is the native for taboo.",bea/sleepy/sleepy_0433.wav,5.540090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0434,bea,sleepy,0434,A half a case of tobacco was worth three pounds.,bea/sleepy/sleepy_0434.wav,4.730068027210884
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0435,bea,sleepy,0435,What do you mean by this outrageous conduct.,bea/sleepy/sleepy_0435.wav,4.540090702947846
EmoV-DB,03_EmoV-DB-sr-22050-trim-fa-vad,bea_sleepy_0436,bea,sleepy,0436,But Martin smiled a superior smile.,bea/sleepy/sleepy_0436.wav,2.7900680272108844
